directorId,userId,rating,timestamp,label,birthDate,directorJobTitle1,directorJobTitle2,directorJobTitle3,directorRatingCount,directorAvgRating,directorRatingStddev,userRatedDirector1,userRatedDirector2,userRatedDirector3,userRatedDirector4,userRatedDirector5,userRatingCount,userAvgBirthDate,userBirthDateStddev,userAvgRating,userRatingStddev,userJobTitle1,userJobTitle2,userJobTitle3,userJobTitle4,userJobTitle5
253,8475,4.0,1039379441,1,1911-11-17,Director,Additional Crew,Actor,416,3.59,1.04,68,453,41,278,625,14,,,4.43,0.51,Director,Producer,Writer,Actor,Additional Crew
255,1003,4.5,1209226479,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,344,658,79,238,496,11,,,3.95,0.52,Writer,Producer,Director,Actor,Additional Crew
255,10092,3.0,841584520,0,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,616,344,,,,18,,,2.72,0.75,Producer,Writer,Actor,Director,
255,1022,4.0,1279480629,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,150,624,,,4,,,4.12,0.85,Producer,Director,Writer,,
255,10684,4.0,1283124424,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,344,413,465,677,4,11,,,3.18,1.57,Writer,Director,Producer,Actor,Animation Department
255,10728,3.5,1321045996,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,4,238,150,694,238,18,,,3.72,0.94,Writer,Producer,Director,Actor,Cinematographer
255,10875,3.5,1247359719,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,,,,,,4,,,1.12,1.25,,,,,
255,10883,5.0,847116108,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,342,248,139,598,45,30,,,3.63,1.07,Producer,Writer,Director,Actor,Cinematographer
255,11005,4.0,1112421516,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,238,79,181,238,20,,,4.17,0.57,Producer,Writer,Director,Actor,Additional Crew
255,11026,5.0,963745767,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,642,173,650,480,,5,,,3.80,1.10,Director,Producer,Actor,Writer,
255,11183,4.5,1209057965,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,150,625,223,,,3,,,4.17,0.76,Director,Writer,Producer,,
255,11230,5.0,953922187,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,36,496,523,555,496,87,,,4.13,0.79,Director,Producer,Writer,Actor,Additional Crew
255,11465,5.0,1326353840,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,268,624,555,508,344,6,,,4.83,0.41,Writer,Director,Producer,Actor,
255,11560,3.5,1111133626,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,259,481,556,127,26,91,,,3.12,0.52,Director,Writer,Producer,Actor,Additional Crew
255,11770,5.0,974679095,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,150,624,555,338,,5,,,4.60,0.89,Writer,Producer,Director,Additional Crew,
255,12047,4.0,1133397127,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,508,232,503,198,205,56,,,2.95,1.19,Director,Producer,Writer,Additional Crew,Actor
255,12089,3.5,1111642730,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,461,691,276,268,555,21,,,3.02,1.03,Writer,Director,Producer,Actor,Music Department
255,12151,4.0,1260223036,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,496,523,286,344,303,18,,,2.97,1.63,Director,Writer,Producer,Actor,
255,12220,3.0,965667317,0,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,4,141,413,286,496,9,,,4.22,1.30,Writer,Producer,Director,Actor,
255,12245,5.0,1148236641,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,691,510,455,493,213,43,,,4.16,0.76,Director,Writer,Producer,Actor,Animation Department
255,12275,5.0,834523836,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,616,555,413,97,146,33,,,3.00,1.27,Writer,Producer,Director,Actor,Animation Department
255,12463,4.0,1142013995,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,177,276,555,140,,5,,,3.80,1.35,Director,Producer,Writer,Additional Crew,
255,1259,5.0,828625489,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,366,461,614,61,52,71,,,3.76,1.27,Producer,Director,Writer,Actor,Additional Crew
255,12781,4.5,1133070737,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,496,523,395,217,455,7,,,3.14,0.63,Director,Writer,Music Department,Producer,Animation Department
255,1286,4.5,1111484191,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,57,336,376,479,450,9,,,3.78,1.39,Writer,Director,Producer,Actor,
255,134,5.0,945063590,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,79,616,650,344,265,10,,,3.60,0.97,Writer,Producer,Actor,Director,Stunts
255,13531,4.0,1015511775,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,344,150,307,74,438,16,,,3.50,1.15,Producer,Writer,Director,Actor,Executive
255,13583,4.5,1325701585,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,92,,,,,4,,,3.25,1.19,Producer,Writer,Director,,
255,13619,4.5,1064524028,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,269,515,478,480,278,41,,,4.24,0.87,Director,Writer,Producer,Actor,Additional Crew
255,1374,3.0,1144108805,0,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,413,650,97,92,344,9,,,3.00,1.48,Producer,Writer,Director,Actor,Cinematographer
255,13811,4.5,1110146334,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,658,264,246,336,413,17,,,4.09,1.06,Writer,Director,Producer,Actor,Editor
255,13824,4.0,944440093,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,225,265,555,244,306,12,,,4.00,1.21,Writer,Director,Producer,Actor,Cinematographer
255,1391,4.0,839980266,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,616,378,214,389,92,21,,,3.90,0.83,Writer,Director,Producer,Actor,Animation Department
255,13922,3.5,1111480087,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,344,103,465,461,496,12,,,3.04,1.05,Producer,Writer,Director,Additional Crew,Actor
255,14116,5.0,974682085,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,213,106,277,111,18,,,4.11,0.83,Director,Producer,Writer,Actor,Additional Crew
255,14230,4.0,1352671786,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,598,246,,,9,,,2.89,0.89,Producer,Director,Writer,Cinematographer,Camera and Electrical Department
255,14561,4.0,1271999857,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,,,,,3,,,3.17,1.61,Writer,Producer,Director,,
255,14888,4.5,1252779837,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,356,480,612,625,268,6,,,4.67,0.41,Director,Writer,Producer,Actor,
255,15014,4.0,835537235,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,616,413,97,555,140,27,,,3.67,0.88,Producer,Writer,Director,Actor,Cinematographer
255,15025,5.0,849676494,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,57,650,265,555,87,16,,,4.38,0.89,Producer,Writer,Director,Actor,Additional Crew
255,15104,4.5,1253794236,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,496,523,4,238,465,12,,,3.92,0.56,Writer,Director,Producer,Actor,Second Unit Director or Assistant Director
255,15144,5.0,938428165,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,36,555,,,,2,,,4.50,0.71,Director,Producer,Writer,,
255,15157,5.0,834054784,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,616,139,97,555,79,27,,,3.74,0.81,Writer,Producer,Director,Additional Crew,Animation Department
255,15272,3.5,1160578415,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,625,,,,,7,,,2.43,0.89,Director,Writer,Producer,,
255,15399,4.0,865363708,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,344,376,479,530,624,17,,,3.76,1.15,Writer,Director,Producer,Actor,Additional Crew
255,15445,4.5,1377909632,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,,,,,,2,,,2.25,0.35,,,,,
255,15489,3.0,836185087,0,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,183,389,97,477,555,29,,,3.48,0.83,Writer,Director,Producer,Animation Department,Actor
255,15687,4.5,1377801673,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,344,135,489,413,17,,,4.03,0.74,Director,Producer,Writer,Actor,
255,15701,3.5,1165915032,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,115,,,,,4,,,2.88,0.85,,,,,
255,15919,5.0,834413850,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,616,139,97,555,413,35,,,3.14,0.60,Producer,Writer,Director,Actor,Additional Crew
255,15953,0.5,1067957163,0,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,438,293,330,,8,,,3.19,1.19,Director,Producer,Writer,Actor,
255,16045,3.0,839536142,0,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,238,150,33,413,477,33,,,3.48,0.62,Producer,Writer,Director,Actor,Cinematographer
255,16181,3.5,1231847612,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,150,413,650,555,92,10,,,3.75,0.63,Producer,Director,Writer,Actor,
255,16201,4.0,1111534348,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,624,150,650,378,389,8,,,3.88,1.19,Producer,Director,Writer,Actor,Animation Department
255,16373,3.5,1412257936,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,304,355,,,4,,,3.75,0.87,Director,Producer,Writer,Animation Department,Actor
255,16388,3.0,834485795,0,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,97,555,638,40,679,26,,,3.00,0.94,Writer,Director,Producer,Animation Department,Additional Crew
255,16391,4.0,1002801551,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,223,268,356,173,14,,,4.21,0.43,Director,Writer,Producer,Actor,Additional Crew
255,16416,5.0,1036185915,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,612,143,650,612,268,28,,,4.25,0.84,Director,Producer,Writer,Actor,Additional Crew
255,16644,4.0,1225234394,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,496,523,150,238,238,17,,,3.91,0.62,Producer,Director,Writer,Actor,Cinematographer
255,16867,5.0,1054586129,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,595,612,624,296,183,36,,,3.67,1.01,Writer,Producer,Director,Actor,Additional Crew
255,17107,4.0,1121102804,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,612,268,238,336,465,22,,,3.77,1.08,Writer,Producer,Director,Actor,Additional Crew
255,17319,5.0,1140007198,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,438,413,682,403,555,14,,,3.21,1.05,Producer,Writer,Director,Actor,
255,17404,4.5,1249348430,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,329,206,4,336,21,,,2.71,1.35,Writer,Director,Producer,Actor,Second Unit Director or Assistant Director
255,17427,4.0,1143420855,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,150,,,,,4,,,3.12,1.03,Producer,Writer,Director,,
255,17441,5.0,998070480,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,150,173,650,5,97,13,,,4.38,0.77,Director,Writer,Producer,Actor,Cinematographer
255,17618,5.0,830031848,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,57,33,650,156,238,29,,,3.90,1.01,Producer,Writer,Director,Actor,Additional Crew
255,18029,5.0,1041475327,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,489,67,4,92,150,5,,,5.00,0.00,Director,Producer,Writer,Actor,
255,1811,5.0,1049946732,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,496,523,465,691,79,46,,,3.02,1.37,Producer,Director,Writer,Actor,Additional Crew
255,18212,4.0,999477573,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,344,496,523,404,598,69,,,3.39,1.27,Producer,Director,Writer,Actor,Additional Crew
255,18343,4.0,841924529,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,598,139,378,616,389,19,,,4.11,0.99,Director,Writer,Producer,Animation Department,Art Department
255,1837,5.0,1023403014,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,150,344,297,303,100,10,,,4.40,0.70,Writer,Director,Producer,Actor,
255,18397,4.0,833727940,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,97,555,139,616,45,20,,,3.30,0.92,Writer,Producer,Director,Actor,Cinematographer
255,18527,5.0,1281266483,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,624,650,223,319,,4,,,4.62,0.48,Director,Producer,Writer,,
255,18548,3.5,1083852943,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,624,431,10,210,205,51,,,2.87,1.26,Director,Producer,Actor,Writer,Music Department
255,18644,5.0,836550548,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,413,97,555,181,650,29,,,3.10,1.29,Producer,Writer,Director,Actor,Cinematographer
255,18785,5.0,868987112,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,226,446,286,496,523,9,,,3.33,1.41,Producer,Writer,Director,Actor,
255,18910,4.5,1142072521,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,344,616,525,438,625,12,,,3.46,1.29,Producer,Writer,Director,Actor,
255,19074,5.0,994342504,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,401,489,97,150,3,8,,,3.62,0.92,Writer,Director,Producer,Cinematographer,
255,1940,4.5,1168111270,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,150,624,666,,6,,,4.08,1.07,Producer,Director,Writer,,
255,19587,4.5,1209034610,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,150,611,,,6,,,2.83,2.04,Director,Writer,Producer,Actor,
255,19829,5.0,978016905,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,344,352,33,41,480,46,,,4.03,0.90,Producer,Writer,Director,Actor,Additional Crew
255,20129,3.5,1253390055,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,113,,,,,4,,,3.50,1.00,Director,Actor,Producer,,
255,20265,4.0,1414881357,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,111,413,318,611,208,90,,,3.11,1.21,Producer,Director,Writer,Actor,Additional Crew
255,20320,4.0,1160450414,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,4,336,150,344,650,9,,,3.72,0.36,Writer,Producer,Director,Actor,
255,20395,4.0,831590848,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,480,616,650,344,,28,,,2.89,0.74,Producer,Writer,Director,Actor,
255,2051,3.5,1141151941,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,183,73,413,286,650,39,,,3.56,0.68,Director,Producer,Writer,Actor,Additional Crew
255,20528,3.0,957550734,0,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,612,612,496,523,690,100,,,3.81,1.27,Director,Producer,Writer,Actor,Additional Crew
255,20646,4.5,1311167335,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,10,429,146,349,625,40,,,3.73,1.09,Producer,Director,Writer,Actor,Animation Department
255,20834,4.5,1144277752,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,658,694,238,150,555,22,,,2.68,1.56,Writer,Producer,Director,Actor,
255,20840,4.0,943559562,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,344,555,496,523,238,18,,,4.17,1.04,Writer,Director,Producer,Actor,
255,20942,5.0,962974788,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,395,217,455,510,455,29,,,3.97,1.30,Director,Writer,Producer,Actor,Animation Department
255,21479,4.0,1086753872,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,9,426,695,465,238,11,,,3.45,1.19,Producer,Director,Writer,Actor,Additional Crew
255,2157,5.0,1047834343,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,496,523,612,132,,6,,,3.83,0.75,Producer,Director,Writer,,
255,21793,5.0,1010768821,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,496,523,150,,,5,,,3.80,1.79,Producer,Writer,Director,,
255,21845,3.0,1140816954,0,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,4,413,238,150,555,24,,,3.38,0.56,Director,Writer,Producer,Actor,Art Department
255,21901,3.5,1197413975,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,403,150,139,465,181,13,,,3.73,1.03,Producer,Director,Writer,Actor,Art Department
255,2191,5.0,835009331,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,4,616,97,413,248,35,,,3.34,0.94,Producer,Writer,Director,Actor,Additional Crew
255,21916,5.0,1413158929,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,624,650,,,,3,,,3.67,0.76,Writer,Producer,Director,,
255,21922,5.0,1119280870,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,573,159,,,,4,,,3.25,0.96,Producer,Director,Additional Crew,,
255,22133,5.0,829931731,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,342,616,650,115,103,40,,,3.62,1.08,Producer,Director,Writer,Actor,Additional Crew
255,22514,4.0,1129403697,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,638,40,45,330,453,28,,,3.07,0.81,Writer,Director,Producer,Actor,Additional Crew
255,22628,3.5,1111737955,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,659,598,238,679,576,15,,,3.70,1.08,Director,Producer,Writer,Animation Department,Actor
255,22643,4.0,1406424321,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,156,,,,2,,,3.75,0.35,Director,Producer,Writer,,
255,22744,4.0,1003610572,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,625,650,555,413,,8,,,3.75,1.16,Producer,Director,Writer,Actor,
255,23089,4.0,1420339994,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,510,455,493,171,12,,,3.92,1.14,Director,Producer,Actor,Writer,Additional Crew
255,2311,5.0,955485963,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,612,141,111,150,307,93,,,4.20,1.05,Director,Writer,Producer,Actor,Additional Crew
255,23468,4.0,1370057640,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,450,,,,2,,,4.50,0.71,Writer,Producer,Director,,
255,23599,4.5,1231356040,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,269,103,102,555,111,18,,,3.33,0.91,Writer,Director,Producer,Actor,
255,23631,5.0,836376915,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,214,616,97,33,146,22,,,3.82,0.85,Producer,Director,Writer,Actor,Cinematographer
255,24200,4.0,1133071883,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,325,660,303,673,395,54,,,4.00,0.84,Director,Writer,Producer,Actor,Additional Crew
255,24216,0.5,1092538657,0,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,658,4,238,344,79,29,,,3.17,1.28,Writer,Director,Producer,Actor,Cinematographer
255,24311,4.5,1366686186,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,624,650,496,523,638,8,,,3.81,1.25,Producer,Writer,Director,,
255,24496,4.0,1178144434,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,4,694,650,401,206,13,,,2.62,1.31,Writer,Director,Producer,Actor,Second Unit Director or Assistant Director
255,245,5.0,939690825,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,314,116,68,273,269,69,,,4.25,0.77,Director,Writer,Producer,Actor,Additional Crew
255,24590,5.0,829824694,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,33,650,238,140,477,33,,,4.85,0.36,Director,Writer,Producer,Actor,Additional Crew
255,24759,4.0,1125504173,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,555,616,650,403,79,23,,,3.74,0.85,Director,Writer,Producer,Art Department,Additional Crew
255,24819,5.0,939148192,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,344,496,523,58,391,31,,,3.94,1.12,Producer,Director,Writer,Actor,Additional Crew
255,24912,4.0,906280151,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,616,150,97,413,139,16,,,4.00,1.10,Director,Producer,Writer,Actor,Cinematographer
255,24973,4.5,1425896039,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,79,650,477,103,150,15,,,3.27,0.92,Producer,Director,Writer,Actor,Additional Crew
255,252,4.5,1165871112,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,642,480,555,650,612,19,,,3.89,1.40,Director,Producer,Writer,Actor,
255,25537,4.0,1114525060,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,489,,,,4,,,3.50,0.58,Producer,Writer,Director,,
255,26110,5.0,1043384643,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,150,496,523,238,625,13,,,4.62,0.51,Director,Writer,Producer,Actor,Additional Crew
255,26148,3.5,1206896195,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,496,523,344,555,316,6,,,4.25,0.27,Producer,Director,Writer,Actor,
255,2656,4.0,838145566,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,238,150,413,555,325,21,,,3.81,0.93,Writer,Director,Producer,Actor,Animation Department
255,26748,4.5,1135057094,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,79,650,97,625,,5,,,4.20,0.76,Writer,Director,Producer,Cinematographer,Additional Crew
255,26777,4.0,836912829,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,183,378,389,139,342,33,,,3.39,0.66,Director,Writer,Producer,Animation Department,Additional Crew
255,26869,4.0,1357764389,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,555,691,496,523,208,9,,,3.44,0.53,Writer,Director,Producer,Additional Crew,
255,26906,5.0,1218053963,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,336,79,150,638,40,24,,,3.15,1.20,Producer,Writer,Director,Cinematographer,Camera and Electrical Department
255,26944,4.0,1092390479,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,278,496,523,413,465,52,,,3.16,0.80,Producer,Director,Writer,Actor,Actress
255,26952,5.0,938652211,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,150,,,,,2,,,4.00,1.41,Producer,Writer,Director,,
255,26974,4.5,1165271828,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,598,238,97,336,17,,,3.97,0.60,Writer,Producer,Director,Actor,Cinematographer
255,27229,4.0,1111627445,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,303,106,277,296,612,6,,,4.42,0.58,Director,Producer,Writer,Actor,Additional Crew
255,27827,5.0,1131052678,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,659,4,679,576,238,38,,,4.17,0.57,Director,Producer,Writer,Actor,Additional Crew
255,27899,3.0,945452013,0,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,620,496,523,150,650,13,,,3.85,1.07,Producer,Director,Writer,Actor,
255,27907,4.0,939855116,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,344,695,,,,5,,,3.20,0.84,Producer,Actor,Writer,,
255,27982,4.0,1377022575,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,32,,,,,4,,,1.75,1.85,Director,Producer,Actor,,
255,28115,5.0,1138205709,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,79,238,318,616,13,,,3.81,0.85,Director,Producer,Writer,Additional Crew,Actor
255,28360,5.0,1159579421,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,403,4,616,598,658,29,,,3.67,0.78,Producer,Writer,Director,Actor,Cinematographer
255,28562,5.0,846776655,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,648,150,403,139,378,60,,,3.77,0.95,Producer,Director,Writer,Actor,Additional Crew
255,28618,4.0,939541747,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,555,111,496,523,356,12,,,4.50,0.80,Director,Writer,Producer,Actor,
255,28634,2.0,841315019,0,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,616,248,555,325,660,31,,,2.94,1.21,Director,Writer,Producer,Animation Department,Art Department
255,28785,4.0,1234730184,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,238,413,150,150,336,7,,,3.86,0.94,Producer,Director,Writer,Actor,
255,28953,4.0,1406367321,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,205,,,,2,,,4.00,0.00,Producer,Director,Writer,,
255,29018,5.0,962559692,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,620,111,223,496,523,9,,,4.00,0.50,Producer,Director,Writer,Actor,
255,29099,5.0,944969008,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,496,523,515,478,277,38,,,4.45,0.80,Director,Producer,Writer,Actor,Additional Crew
255,2918,5.0,945055582,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,624,111,33,534,181,17,,,4.12,0.86,Director,Writer,Producer,Actor,
255,29209,5.0,947918480,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,91,538,75,695,677,20,,,4.25,0.79,Producer,Writer,Director,Actor,Art Department
255,29598,5.0,1122942992,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,612,694,496,523,499,14,,,3.32,1.08,Writer,Producer,Director,Actor,Stunts
255,29965,5.0,1147887817,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,496,523,150,238,465,32,,,4.44,0.95,Director,Writer,Producer,Actor,Additional Crew
255,3053,4.0,863361358,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,616,426,181,150,413,85,,,3.39,0.60,Director,Producer,Writer,Actor,Additional Crew
255,3108,3.5,1203188884,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,625,213,307,223,453,22,,,3.07,0.71,Writer,Director,Producer,Animation Department,
255,3384,3.5,1264354973,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,4,103,238,73,213,19,,,3.68,1.17,Writer,Director,Producer,Actor,
255,3447,5.0,1007412769,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,677,238,413,49,8,,,4.12,0.99,Director,Producer,Writer,Actor,Art Department
255,3951,5.0,900969335,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,616,496,523,485,289,61,,,3.59,1.09,Producer,Director,Writer,Actor,Additional Crew
255,4023,3.0,833697819,0,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,97,426,336,238,,21,,,2.86,0.91,Writer,Producer,Director,Actor,Cinematographer
255,4081,5.0,849539913,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,378,389,119,150,451,31,,,3.77,1.31,Director,Writer,Producer,Animation Department,Actor
255,4153,4.5,1069165117,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,650,391,49,,,4,,,3.88,0.85,Director,Producer,Editor,Writer,
255,4402,4.5,1183860921,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,103,325,660,413,150,36,,,4.21,0.90,Director,Writer,Producer,Actor,Animation Department
255,4469,5.0,965929905,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,616,344,465,496,523,11,,,3.91,0.94,Writer,Producer,Director,Additional Crew,Actor
255,4499,4.5,1306724447,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,624,496,523,611,573,9,,,3.83,0.71,Director,Producer,Writer,Actor,Additional Crew
255,4660,4.5,1240168954,1,1965-09-17,Producer,Director,Actor,10221,4.35,0.75,92,150,413,336,181,36,,,3.57,0.82,Producer,Writer,Director,Actor,Additional Crew
